time/step,time/epoch,time/steps_per_second,time/dataset,time/env_step,time/processor,time/train_step,lr/actor,train/cpl_loss,train/bc_loss,train/accuracy,time/validation,time/eval,eval/reward,eval/length,eval/success,eval/near_object,eval/grasp_success,eval/grasp_reward,eval/in_place_reward,eval/obj_to_target,eval/unscaled_reward,eval/discount,eval/reward_std,step
375000,13888,355.05183347193514,0.0006363391876220703,2.1457672119140625e-06,0.0003323554992675781,0.0023474693298339844,0.0001,0.3268098736703396,0.6957022943496705,0.858562520623207,4.5299530029296875e-06,2.8822453022003174,133.92659639990333,250.0,0.64,6.56,250.0,129.4397439004233,138.41344889938335,25.648202471977157,1339.2659639990334,1.0,66.24942194256884,375000
380000,14074,307.96793488763876,0.0006477832794189453,2.1457672119140625e-06,0.0003349781036376953,0.0023686885833740234,0.0001,0.3232332092672586,0.6999048119783402,0.8606875202655793,5.4836273193359375e-06,2.809685468673706,149.08169022265957,250.0,0.8,6.04,250.0,141.57748825037004,156.58589219494908,21.90432368257379,1490.8169022265956,1.0,55.765372414069134,380000
385000,14259,313.0086021126624,0.0004069805145263672,2.1457672119140625e-06,0.0002536773681640625,0.0023543834686279297,0.0001,0.3236280802190304,0.6986161125898361,0.8608750194311142,3.814697265625e-06,2.7846667766571045,132.66683110467332,250.0,0.64,6.96,250.0,130.98194228496442,134.35171992438228,26.258651753220562,1326.6683110467336,1.0,60.748026563649844,385000
390000,14444,311.11617485093615,0.0006434917449951172,2.1457672119140625e-06,0.0003409385681152344,0.0023877620697021484,0.0001,0.32478880174458025,0.6985634132623673,0.8581250194311142,5.4836273193359375e-06,2.734482526779175,141.5323429488772,250.0,0.76,6.6,250.0,132.79830362217027,150.26638227558408,23.018587293578584,1415.323429488772,1.0,65.09141402595782,390000
395000,14629,308.71950898165863,0.0004031658172607422,2.1457672119140625e-06,0.0002562999725341797,0.002364635467529297,0.0001,0.3255426296293735,0.6990213955640793,0.8619166858196259,3.814697265625e-06,2.778202533721924,155.53328005757479,250.0,0.8,8.24,250.0,146.37605916026564,164.69050095488382,20.209237599605824,1555.3328005757473,1.0,50.82120310110435,395000
400000,14814,315.2592296837519,0.0006368160247802734,2.1457672119140625e-06,0.00033593177795410156,0.002367734909057617,0.0001,0.32941576355695723,0.6994570466279983,0.8562083517313004,5.245208740234375e-06,2.804976224899292,137.82910805757587,250.0,0.68,4.68,250.0,131.60689002878232,144.05132608636941,24.512343297551748,1378.2910805757585,1.0,59.7184833307394,400000
405000,15000,308.0673268554276,0.0008966922760009766,2.1457672119140625e-06,0.00034499168395996094,0.002366781234741211,0.0001,0.32170091347396373,0.6990725358724594,0.8654375194311142,5.9604644775390625e-06,2.734666109085083,129.08370495540834,250.0,0.76,6.4,250.0,127.85423037839838,130.31317953241833,26.939288085325135,1290.8370495540837,1.0,53.92657016356519,405000
410000,15185,468.61155788977857,0.0003883838653564453,2.1457672119140625e-06,0.00024628639221191406,0.0015039443969726562,0.0001,0.3243858810514212,0.6965237877368927,0.8618541861772537,3.5762786865234375e-06,2.777801990509033,130.70675028591944,250.0,0.68,5.92,250.0,121.45598947355752,139.95751109828132,25.184144938991526,1307.0675028591943,1.0,66.53324298036308,410000
415000,15370,309.228800636048,0.0006396770477294922,2.1457672119140625e-06,0.0003376007080078125,0.002349853515625,0.0001,0.32370482736825945,0.6972180122137069,0.8613958520889282,4.0531158447265625e-06,2.7873551845550537,152.86860435331883,250.0,0.84,7.44,250.0,144.01369107169455,161.72351763494316,20.574595844091455,1528.6860435331887,1.0,53.274482706063104,415000
420000,15555,306.51347268040416,0.00041556358337402344,2.1457672119140625e-06,0.00025653839111328125,0.002359628677368164,0.0001,0.31970684124529364,0.6995144456624984,0.8631875194311142,3.5762786865234375e-06,2.7456467151641846,144.48787094943057,250.0,0.76,6.6,250.0,135.54351807610124,153.43222382275988,22.381419471669382,1444.8787094943054,1.0,59.130724642343345,420000
425000,15740,302.15141572963773,0.0006525516510009766,2.1457672119140625e-06,0.00033473968505859375,0.0023682117462158203,0.0001,0.321082496792078,0.6983899402618409,0.8619375194311142,5.4836273193359375e-06,2.7545502185821533,143.5769560023851,250.0,0.76,6.44,250.0,136.76972413517663,150.3841878695936,22.943658569994728,1435.7695600238512,1.0,57.05981157279752,425000
430000,15925,307.96689471012314,0.00041937828063964844,2.1457672119140625e-06,0.00025343894958496094,0.002378225326538086,0.0001,0.31597561898827553,0.6993228024244309,0.8662708532810212,3.814697265625e-06,2.797309160232544,140.56071827184064,250.0,0.76,4.44,250.0,136.42768829359795,144.69374825008322,23.768592737376444,1405.607182718406,1.0,56.5273359061838,430000
435000,16111,342.2945883508146,0.000644683837890625,2.1457672119140625e-06,0.0003459453582763672,0.002389669418334961,0.0001,0.31882747654616833,0.697241902589798,0.8637708514928818,5.9604644775390625e-06,2.778642416000366,142.03276682932517,250.0,0.8,6.72,250.0,139.37433469449792,144.69119896415236,24.103255233807495,1420.3276682932515,1.0,50.54084163661568,435000
440000,16296,305.3099850966534,0.00041985511779785156,2.1457672119140625e-06,0.00025963783264160156,0.0024001598358154297,0.0001,0.3229908343330026,0.6993038001060485,0.8615208526849747,3.814697265625e-06,2.751472234725952,142.28166173667015,250.0,0.8,5.96,250.0,130.85655739725186,153.70676607608848,22.25520289422327,1422.8166173667016,1.0,59.99548731317848,440000
445000,16481,470.89413778167676,0.00037360191345214844,2.1457672119140625e-06,0.0002472400665283203,0.0015246868133544922,0.0001,0.325982961833477,0.6955601162314415,0.8599375184774399,3.814697265625e-06,2.7529730796813965,137.42903117363028,250.0,0.76,6.44,250.0,131.30126942460853,143.55679292265202,24.345798461448112,1374.2903117363028,1.0,52.498734489787935,445000
450000,16666,306.41615515777755,0.0006482601165771484,2.1457672119140625e-06,0.0003361701965332031,0.0024466514587402344,0.0001,0.32258452736586335,0.7011855615377426,0.8593333530426025,5.245208740234375e-06,2.7841014862060547,127.14157911154554,250.0,0.64,4.48,250.0,126.73503428582524,127.54812393726584,27.381763516703987,1271.4157911154555,1.0,61.505123350322584,450000
455000,16851,341.25812768475174,0.0006322860717773438,2.1457672119140625e-06,0.00033545494079589844,0.0023195743560791016,0.0001,0.31936874432861806,0.6957267997264862,0.864666686296463,5.9604644775390625e-06,2.79945969581604,154.13270171147462,250.0,0.84,6.88,250.0,143.21803538994638,165.0473680330029,19.571631374106122,1541.3270171147465,1.0,49.84345016416431,455000
460000,17037,309.70825883472185,0.0006442070007324219,2.1457672119140625e-06,0.00033473968505859375,0.0024154186248779297,0.0001,0.31746612272411584,0.698084086060524,0.8679166843891144,5.245208740234375e-06,2.753222942352295,147.66780714527476,250.0,0.92,8.68,250.0,142.23715905562057,153.09845523492896,22.42181850629035,1476.6780714527476,1.0,46.49080737408109,460000
465000,17222,324.63371834547564,0.00040650367736816406,2.1457672119140625e-06,0.00025391578674316406,0.002408266067504883,0.0001,0.31887060540914536,0.6975755372047424,0.8647708522081375,5.245208740234375e-06,2.824705123901367,153.52594308331277,250.0,0.84,7.88,250.0,145.48552498698834,161.5663611796372,20.60801374382236,1535.2594308331277,1.0,50.16705765368436,465000
470000,17407,309.10245922781576,0.00040435791015625,2.1457672119140625e-06,0.00025582313537597656,0.0023636817932128906,0.0001,0.3164826828837395,0.6967789966464043,0.865604185461998,4.291534423828125e-06,2.790712833404541,134.22110324519252,250.0,0.68,6.0,250.0,133.45990901030052,134.98229748008455,26.198993169842186,1342.2110324519253,1.0,54.33300548617109,470000
475000,17592,307.7926511428304,0.0006303787231445312,2.1457672119140625e-06,0.000335693359375,0.002489328384399414,0.0001,0.3139899233877659,0.6966386956572532,0.8685208512544632,3.814697265625e-06,2.747331380844116,128.56274945242066,250.0,0.68,5.96,250.0,125.45977640839232,131.665722496449,26.60933829549278,1285.6274945242067,1.0,61.02486482612411,475000
480000,17777,330.7843073544252,0.00036263465881347656,2.1457672119140625e-06,0.000240325927734375,0.0014908313751220703,0.0001,0.31981335089355706,0.6990563908219337,0.8640625184774399,4.5299530029296875e-06,2.758061408996582,135.3634385596235,250.0,0.72,6.84,250.0,136.93008642599577,133.7967906932512,26.120813547076935,1353.634385596235,1.0,53.25475808602837,480000
485000,17962,478.34434145060806,0.0001709461212158203,2.1457672119140625e-06,9.250640869140625e-05,0.001251220703125,0.0001,0.31590897677838803,0.69961347925663,0.8664791857004166,4.291534423828125e-06,2.785560369491577,142.54104957361614,250.0,0.8,8.24,250.0,136.48957135673044,148.5925277905018,23.255278244436717,1425.4104957361612,1.0,60.018217596666894,485000
490000,18148,308.3391838057942,0.0006227493286132812,2.1457672119140625e-06,0.00034165382385253906,0.0023374557495117188,0.0001,0.31753538742661475,0.6990574539899826,0.8648958526849747,5.0067901611328125e-06,2.7564995288848877,155.37485578393319,250.0,0.92,7.0,250.0,143.96353234997605,166.78617921789035,19.581285108742417,1553.7485578393319,1.0,46.38312271737292,490000
495000,18333,310.57420371332154,0.0006365776062011719,2.1457672119140625e-06,0.0003387928009033203,0.0023665428161621094,0.0001,0.3172518222220242,0.6994253258705139,0.8651875188350677,4.76837158203125e-06,2.794846296310425,129.84819546863625,250.0,0.72,7.56,250.0,132.43726773425928,127.25912320301322,27.849121035861884,1298.4819546863625,1.0,55.24463262154186,495000
500000,18518,308.0209932597201,0.0006432533264160156,2.1457672119140625e-06,0.00033664703369140625,0.0024361610412597656,0.0001,0.3154716241508722,0.6982073886394501,0.8681041840314865,5.7220458984375e-06,2.765249729156494,140.41393267269981,250.0,0.64,6.88,250.0,143.19986945316242,137.6279958922372,25.772640829981096,1404.1393267269982,1.0,58.2905973984453,500000
